Date,Risk-On_Probability,Late-Cycle_Probability,Transitional_Probability,Risk-Off_Probability,Post-Shock_Probability,Dominant_Regime,Confidence,Entropy,Uncertainty,Conformal_90_Set,CalibratedProxy_Risk-On_Probability,CalibratedProxy_Late-Cycle_Probability,CalibratedProxy_Transitional_Probability,CalibratedProxy_Risk-Off_Probability,CalibratedProxy_Post-Shock_Probability,CalibratedProxy_Dominant_Regime,CalibratedProxy_Confidence,CalibratedProxy_Entropy,CalibratedProxy_90_Set
2022-10-07,5.8979393614922105e-65,4.462376548561169e-28,7.248324252420611e-10,4.757109908799755e-28,0.9999999992751676,Post-Shock,0.9999999992751676,1.5976989956464182e-08,9.927062009059247e-09,{Post-Shock},2.154415281386712e-07,2.154415281386712e-07,8.362773167411425e-06,2.154415281386712e-07,0.9999909909022482,Post-Shock,0.9999909909022482,0.00011670571321912311,{Post-Shock}
2022-10-10,1.1917472174498858e-56,6.768679498801946e-26,1.3704567841127493e-07,2.4988550251830207e-29,0.9999998629543216,Post-Shock,0.9999998629543216,2.3027698848525952e-06,1.430791375710732e-06,{Post-Shock},2.154102015090107e-07,2.154102015090107e-07,0.0001538439236269699,2.154102015090107e-07,0.9998455098457686,Post-Shock,0.9998455098457686,0.0015150821181098113,{Post-Shock}
2022-10-11,2.0219665600020114e-75,1.6500545214591059e-29,5.963255859205302e-12,1.6248918944668092e-27,0.9999999999940368,Post-Shock,0.9999999999940368,1.581615250445054e-10,9.82712808133762e-11,{Post-Shock},2.1544320458928538e-07,2.1544320458928538e-07,5.809743191147218e-07,2.1544320458928538e-07,0.9999987726960672,Post-Shock,0.9999987726960672,1.949077940090645e-05,{Post-Shock}
2022-10-12,4.76099613014578e-75,1.4879828268242674e-30,1.7311991962501556e-10,1.0436068683918912e-30,0.99999999982688,Post-Shock,0.99999999982688,4.062345628938468e-09,2.5240772555150086e-09,{Post-Shock},2.1544251658900985e-07,2.1544251658900985e-07,3.7744836438933365e-06,2.1544251658900985e-07,0.9999955791888064,Post-Shock,0.9999955791888064,6.14752032577425e-05,{Post-Shock}
2022-10-13,3.072250002454783e-86,7.291325721046532e-34,9.942607752973004e-13,1.1339835713340336e-32,0.9999999999990056,Post-Shock,0.9999999999990056,2.6780355508669398e-11,1.6639570437462242e-11,{Post-Shock},2.154432833399141e-07,2.154432833399141e-07,2.154432833399141e-07,2.154432833399141e-07,0.9999991382268666,Post-Shock,0.9999991382268666,1.4090474974211665e-05,{Post-Shock}
2022-10-14,3.2600744323001414e-109,2.494632442995677e-40,6.578802753125545e-18,1.0134081861307606e-32,1.0,Post-Shock,1.0,-9.999071215873324e-13,-6.21277225957155e-13,{Post-Shock},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,Post-Shock,0.9999991382268666,1.4090474974204833e-05,{Post-Shock}
2022-10-17,3.8342720874469153e-109,7.026869260117139e-42,3.403812986990208e-17,3.439197653094504e-36,1.0,Post-Shock,1.0,-9.991483934552336e-13,-6.20805801662849e-13,{Post-Shock},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,Post-Shock,0.9999991382268666,1.4090474974204833e-05,{Post-Shock}
2022-10-18,1.7545038258137268e-98,8.597830081363252e-39,4.5269205524524626e-15,1.0566845594311863e-34,0.9999999999999954,Post-Shock,0.9999999999999954,-8.703629732675597e-13,-5.407869210383084e-13,{Post-Shock},2.1544328333979566e-07,2.1544328333979566e-07,2.1544328333979566e-07,2.1544328333979566e-07,0.9999991382268667,Post-Shock,0.9999991382268667,1.4090474974093845e-05,{Post-Shock}
2022-10-19,1.0857801277021731e-81,5.9146898896053394e-33,7.479656566410863e-12,7.123775973380358e-31,0.9999999999925204,Post-Shock,0.9999999999925204,1.9716121711089728e-10,1.2250315193129278e-10,{Post-Shock},2.1544318779989567e-07,2.1544318779989567e-07,6.589046556042162e-07,2.1544318779989567e-07,0.999998694765781,Post-Shock,0.999998694765781,2.060473838482625e-05,{Post-Shock}
2022-10-20,6.292934865245374e-112,6.62459240692514e-38,8.656769351337101e-20,9.057700251594026e-30,1.0,Post-Shock,1.0,-1.0000865086280809e-12,-6.213886853923793e-13,{Post-Shock},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,Post-Shock,0.9999991382268666,1.4090474974204833e-05,{Post-Shock}
2022-10-21,1.603925685975375e-118,6.0483553941260874e-43,8.247903860017399e-20,5.786737577230227e-33,1.0,Post-Shock,1.0,-1.0000866216017909e-12,-6.213887555868919e-13,{Post-Shock},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,Post-Shock,0.9999991382268666,1.4090474974204833e-05,{Post-Shock}
2022-10-24,1.684420672749297e-117,1.0251167881209973e-43,1.48586969562067e-18,5.13008987498371e-35,1.0,Post-Shock,1.0,-1.0000478444871136e-12,-6.213646620108817e-13,{Post-Shock},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,Post-Shock,0.9999991382268666,1.4090474974204833e-05,{Post-Shock}
2022-10-25,1.6926801737364415e-129,4.408054288950252e-47,5.6738414005049764e-21,7.992087582080629e-36,1.0,Post-Shock,1.0,-1.0000887438078097e-12,-6.213900741876298e-13,{Post-Shock},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,Post-Shock,0.9999991382268666,1.4090474974204833e-05,{Post-Shock}
2022-10-26,2.0476141246786056e-137,1.2800988387955488e-50,5.24113176025437e-23,2.1522181486758257e-36,1.0,Post-Shock,1.0,-1.0000888991336628e-12,-6.213901706970086e-13,{Post-Shock},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,Post-Shock,0.9999991382268666,1.4090474974204833e-05,{Post-Shock}
2022-10-27,3.939599244084968e-158,3.3340109838201247e-56,5.9938376005708045e-27,8.614765120712359e-35,1.0,Post-Shock,1.0,-1.0000889005816754e-12,-6.213901715967094e-13,{Post-Shock},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,Post-Shock,0.9999991382268666,1.4090474974204833e-05,{Post-Shock}
2022-10-28,2.8252779348817176e-146,2.286459187237688e-55,1.1269037218085175e-25,4.9785112419352304e-37,1.0,Post-Shock,1.0,-1.0000889005787271e-12,-6.213901715948776e-13,{Post-Shock},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,Post-Shock,0.9999991382268666,1.4090474974204833e-05,{Post-Shock}
2022-10-31,6.700219994051759e-156,1.2455869040802932e-57,9.41041058340922e-27,6.912605880718135e-39,1.0,Post-Shock,1.0,-1.0000889005815809e-12,-6.213901715966507e-13,{Post-Shock},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,Post-Shock,0.9999991382268666,1.4090474974204833e-05,{Post-Shock}
2022-11-01,5.364166990480856e-176,3.515677623637022e-61,3.018755760293599e-29,0.0,1.0,Post-Shock,1.0,-1.0000889005818402e-12,-6.213901715968118e-13,{Post-Shock},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,Post-Shock,0.9999991382268666,1.4090474974204833e-05,{Post-Shock}
2022-11-02,5.374410669700982e-171,4.239701471259892e-62,9.453135177453877e-29,0.0,1.0,Post-Shock,1.0,-1.0000889005818384e-12,-6.213901715968107e-13,{Post-Shock},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,Post-Shock,0.9999991382268666,1.4090474974204833e-05,{Post-Shock}
2022-11-03,1.5874399246673604e-197,9.952818433509174e-69,2.4682069438302667e-34,0.0,1.0,Post-Shock,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Post-Shock},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,Post-Shock,0.9999991382268666,1.4090474974204833e-05,{Post-Shock}
2022-11-04,8.040232814076891e-201,1.5786847806418429e-71,1.0074306216895397e-33,0.0,1.0,Post-Shock,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Post-Shock},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,Post-Shock,0.9999991382268666,1.4090474974204833e-05,{Post-Shock}
2022-11-07,1.5847979055858104e-198,1.7721849156429732e-70,1.1863295679753268e-32,0.0,1.0,Post-Shock,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Post-Shock},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,Post-Shock,0.9999991382268666,1.4090474974204833e-05,{Post-Shock}
2022-11-08,1.4059491484857775e-207,3.625055773765803e-73,2.8931099147874113e-34,0.0,1.0,Post-Shock,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Post-Shock},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,Post-Shock,0.9999991382268666,1.4090474974204833e-05,{Post-Shock}
2022-11-09,2.175111981785823e-186,2.2777728662700823e-67,1.0945516995773972e-31,0.0,1.0,Post-Shock,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Post-Shock},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,Post-Shock,0.9999991382268666,1.4090474974204833e-05,{Post-Shock}
2022-11-10,5.155254578246547e-198,1.2360358081864436e-70,1.0174810425110687e-33,0.0,1.0,Post-Shock,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Post-Shock},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,Post-Shock,0.9999991382268666,1.4090474974204833e-05,{Post-Shock}
2022-11-11,2.0500905391226844e-185,5.19686198965372e-66,4.0068437570074354e-30,0.0,1.0,Post-Shock,1.0,-1.0000889005818408e-12,-6.213901715968122e-13,{Post-Shock},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,Post-Shock,0.9999991382268666,1.4090474974204833e-05,{Post-Shock}
2022-11-14,4.8450601480087776e-191,3.385371247942637e-68,1.0479861477737328e-31,0.0,1.0,Post-Shock,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Post-Shock},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,Post-Shock,0.9999991382268666,1.4090474974204833e-05,{Post-Shock}
2022-11-15,3.9971982580897524e-181,1.622393752943242e-65,1.1828856970039817e-29,0.0,1.0,Post-Shock,1.0,-1.0000889005818406e-12,-6.213901715968121e-13,{Post-Shock},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,Post-Shock,0.9999991382268666,1.4090474974204833e-05,{Post-Shock}
2022-11-16,1.2918104039413906e-181,2.329752127637041e-65,7.943709941729926e-30,0.0,1.0,Post-Shock,1.0,-1.0000889005818408e-12,-6.213901715968122e-13,{Post-Shock},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,Post-Shock,0.9999991382268666,1.4090474974204833e-05,{Post-Shock}
2022-11-17,3.5791057496369623e-179,1.7030585017407057e-65,1.1792868047090356e-29,0.0,1.0,Post-Shock,1.0,-1.0000889005818406e-12,-6.213901715968121e-13,{Post-Shock},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,Post-Shock,0.9999991382268666,1.4090474974204833e-05,{Post-Shock}
2022-11-18,8.779765394056584e-183,1.15235617609198e-65,2.2461473334453286e-29,0.0,1.0,Post-Shock,1.0,-1.0000889005818404e-12,-6.21390171596812e-13,{Post-Shock},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,Post-Shock,0.9999991382268666,1.4090474974204833e-05,{Post-Shock}
2022-11-21,1.1388849861191154e-172,1.825222714635209e-63,5.788806632072419e-28,0.0,1.0,Post-Shock,1.0,-1.000088900581825e-12,-6.213901715968024e-13,{Post-Shock},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,Post-Shock,0.9999991382268666,1.4090474974204833e-05,{Post-Shock}
2022-11-22,8.0383581073363e-194,3.0476312218916273e-68,1.3510086493483842e-31,0.0,1.0,Post-Shock,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Post-Shock},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,Post-Shock,0.9999991382268666,1.4090474974204833e-05,{Post-Shock}
2022-11-23,6.769573566473399e-188,5.1372077363211905e-67,1.5076150262387433e-29,0.0,1.0,Post-Shock,1.0,-1.0000889005818406e-12,-6.213901715968121e-13,{Post-Shock},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,Post-Shock,0.9999991382268666,1.4090474974204833e-05,{Post-Shock}
2022-11-24,2.438525309379562e-218,1.0847377375888067e-73,3.771320105473719e-36,0.0,1.0,Post-Shock,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Post-Shock},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,Post-Shock,0.9999991382268666,1.4090474974204833e-05,{Post-Shock}
2022-11-25,1.1291149838978114e-202,2.12834547271136e-70,1.9380705559601603e-31,0.0,1.0,Post-Shock,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Post-Shock},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,Post-Shock,0.9999991382268666,1.4090474974204833e-05,{Post-Shock}
2022-11-28,4.8192709155994895e-185,1.81824907559461e-64,2.0144995620881135e-28,0.0,1.0,Post-Shock,1.0,-1.0000889005818353e-12,-6.21390171596809e-13,{Post-Shock},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,Post-Shock,0.9999991382268666,1.4090474974204833e-05,{Post-Shock}
2022-11-29,1.1714882148850856e-177,5.922607639113142e-62,2.1021691594064812e-26,0.0,1.0,Post-Shock,1.0,-1.0000889005812602e-12,-6.213901715964514e-13,{Post-Shock},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,Post-Shock,0.9999991382268666,1.4090474974204833e-05,{Post-Shock}
2022-11-30,2.867517660501962e-183,5.8028177617368766e-64,4.509577715374398e-28,0.0,1.0,Post-Shock,1.0,-1.0000889005818285e-12,-6.213901715968045e-13,{Post-Shock},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,Post-Shock,0.9999991382268666,1.4090474974204833e-05,{Post-Shock}
2022-12-01,2.088412342513266e-176,3.419243673124404e-62,2.2127958143505755e-26,0.0,1.0,Post-Shock,1.0,-1.0000889005812297e-12,-6.213901715964324e-13,{Post-Shock},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,Post-Shock,0.9999991382268666,1.4090474974204833e-05,{Post-Shock}
2022-12-02,5.802215902640254e-173,5.1387640572905845e-61,1.5161483649669275e-25,0.0,1.0,Post-Shock,1.0,-1.0000889005776518e-12,-6.213901715942094e-13,{Post-Shock},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,Post-Shock,0.9999991382268666,1.4090474974204833e-05,{Post-Shock}
2022-12-05,3.8701301783206145e-151,1.842671790668124e-55,1.48029368962079e-22,0.0,1.0,Post-Shock,1.0,-1.0000888964916384e-12,-6.213901690554266e-13,{Post-Shock},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,Post-Shock,0.9999991382268666,1.4090474974204833e-05,{Post-Shock}
2022-12-06,3.784225348024917e-129,3.09254854508757e-51,3.490746060953632e-21,0.0,1.0,Post-Shock,1.0,-1.0000888041289629e-12,-6.213901116672696e-13,{Post-Shock},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,Post-Shock,0.9999991382268666,1.4090474974204833e-05,{Post-Shock}
2022-12-07,1.6166277241348466e-119,7.711280691993157e-49,4.573152377859166e-19,0.0,1.0,Post-Shock,1.0,-1.0000762644950582e-12,-6.21382320354658e-13,{Post-Shock},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,Post-Shock,0.9999991382268666,1.4090474974204833e-05,{Post-Shock}
2022-12-08,2.7427235505140878e-99,4.004491903398822e-44,6.492696093298466e-16,0.0,0.9999999999999992,Post-Shock,0.9999999999999992,-9.814832058959768e-13,-6.098298035067348e-13,{Post-Shock},2.1544328333979518e-07,2.1544328333979518e-07,2.1544328333979518e-07,2.1544328333979518e-07,0.9999991382268666,Post-Shock,0.9999991382268666,1.409047497420484e-05,{Post-Shock}
2022-12-09,5.2945396141397715e-121,1.175904546623141e-47,2.0519421209417965e-19,0.0,1.0,Post-Shock,1.0,-1.000083230856276e-12,-6.213866487982495e-13,{Post-Shock},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,Post-Shock,0.9999991382268666,1.4090474974204833e-05,{Post-Shock}
2022-12-12,5.355206133440902e-130,6.923433398309198e-51,1.545777442800699e-21,0.0,1.0,Post-Shock,1.0,-1.000088857870432e-12,-6.213901450587217e-13,{Post-Shock},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,Post-Shock,0.9999991382268666,1.4090474974204833e-05,{Post-Shock}
2022-12-13,3.9696795666319003e-115,1.9347786993035167e-47,6.301918348437657e-20,0.0,1.0,Post-Shock,1.0,-1.0000871592974554e-12,-6.213890896759925e-13,{Post-Shock},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,Post-Shock,0.9999991382268666,1.4090474974204833e-05,{Post-Shock}
2022-12-14,7.048150616757962e-106,6.975277069877303e-44,4.054532558352885e-17,0.0,1.0,Post-Shock,1.0,-9.989685934783804e-13,-6.206940856559969e-13,{Post-Shock},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,Post-Shock,0.9999991382268666,1.4090474974204833e-05,{Post-Shock}
2022-12-15,2.2416206846652374e-102,4.368796193206217e-43,1.4061399489508614e-16,0.0,1.0,Post-Shock,1.0,-9.959815674856803e-13,-6.188381420562948e-13,{Post-Shock},2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,2.1544328333979508e-07,0.9999991382268666,Post-Shock,0.9999991382268666,1.4090474974204833e-05,{Post-Shock}
2022-12-16,1.394536800599659e-100,5.386457134723286e-42,6.141370047816803e-16,0.0,0.9999999999999992,Post-Shock,0.9999999999999992,-9.82453911268363e-13,-6.104329366657629e-13,{Post-Shock},2.1544328333979518e-07,2.1544328333979518e-07,2.1544328333979518e-07,2.1544328333979518e-07,0.9999991382268666,Post-Shock,0.9999991382268666,1.409047497420484e-05,{Post-Shock}
2022-12-19,1.2985628159022677e-93,2.5289198915846446e-40,1.39701463261969e-14,0.0,0.999999999999986,Post-Shock,0.999999999999986,-6.002844966513571e-13,-3.729777284440205e-13,{Post-Shock},2.1544328333979674e-07,2.1544328333979674e-07,2.1544328333979674e-07,2.1544328333979674e-07,0.9999991382268666,Post-Shock,0.9999991382268666,1.409047497420493e-05,{Post-Shock}
2022-12-20,4.3494786213267774e-69,5.563709328744445e-35,4.734067228963038e-13,0.0,0.9999999999995266,Post-Shock,0.9999999999995266,1.2370539693197829e-11,7.686248470740152e-12,{Post-Shock},2.1544328333985177e-07,2.1544328333985177e-07,2.1544328333985177e-07,2.1544328333985177e-07,0.9999991382268667,Post-Shock,0.9999991382268667,1.4090474974097067e-05,{Post-Shock}
2022-12-21,2.6939516218627548e-61,4.4208212663742855e-33,1.8895443638443342e-11,0.0,0.9999999999811046,Post-Shock,0.9999999999811046,4.834892157793124e-10,3.0040874024651706e-10,{Post-Shock},2.1544309220904254e-07,2.1544309220904254e-07,1.1026047210374182e-06,2.1544309220904254e-07,0.9999982510660024,Post-Shock,0.9999982510660024,2.6795799556867956e-05,{Post-Shock}
2022-12-22,1.932661564448021e-48,3.279792696653493e-31,3.815985568045952e-10,0.0,0.9999999996184016,Post-Shock,0.9999999996184016,8.655194949812513e-09,5.377774987742441e-09,{Post-Shock},2.1544206829470758e-07,2.1544206829470758e-07,5.855398636818653e-06,2.1544206829470758e-07,0.9999934982751584,Post-Shock,0.9999934982751584,8.696987727037847e-05,{Post-Shock}
2022-12-23,1.340194235779428e-65,1.3090822603855884e-32,2.0971554602985575e-12,0.0,0.9999999999979028,Post-Shock,0.9999999999979028,5.6672979325760686e-11,3.521290190066975e-11,{Post-Shock},2.154432597152988e-07,2.154432597152988e-07,3.250997176394925e-07,2.154432597152988e-07,0.9999990285705033,Post-Shock,0.9999990285705033,1.574966162249032e-05,{Post-Shock}
2022-12-26,3.8520918508705095e-54,1.0706086417390414e-31,3.624523218179732e-10,0.0,0.9999999996375476,Post-Shock,0.9999999996375476,8.239488718896965e-09,5.1194821839605064e-09,{Post-Shock},2.1544210385767854e-07,2.1544210385767854e-07,5.690319204511364e-06,2.1544210385767854e-07,0.9999936633544839,Post-Shock,0.9999936633544839,8.497862958845926e-05,{Post-Shock}
2022-12-27,1.4695379491608668e-44,1.5215857852383951e-27,2.1375215711842747e-07,0.0,0.9999997862478428,Post-Shock,0.9999997862478428,3.4966516605014582e-06,2.1725918306554315e-06,{Post-Shock},2.1540092836483637e-07,2.1540092836483637e-07,0.00019692867692036999,2.1540092836483637e-07,0.9998024251202945,Post-Shock,0.9998024251202945,0.0018878022675712822,{Post-Shock}
2022-12-28,2.353766231590154e-56,2.160687595222999e-30,8.610165407460547e-10,0.0,0.9999999991389834,Post-Shock,0.9999999991389834,1.8830935718744577e-08,1.170031821250242e-08,{Post-Shock},2.1544134730911815e-07,2.1544134730911815e-07,9.202185800856592e-06,2.1544134730911815e-07,0.9999901514901572,Post-Shock,0.9999901514901572,0.0001264790896430822,{Post-Shock}
2022-12-29,1.0595041571916592e-46,7.044984539072437e-29,1.3655493945739798e-08,0.0,0.999999986344506,Post-Shock,0.999999986344506,2.609425258311129e-07,1.6213270721109438e-07,{Post-Shock},2.154341260345944e-07,2.154341260345944e-07,4.2727502377365524e-05,2.154341260345944e-07,0.9999566261952445,Post-Shock,0.9999566261952445,0.0004831612009574732,{Post-Shock}
2022-12-30,2.178547653546822e-42,1.0522003420922438e-27,5.944205546652616e-08,0.0,0.9999999405579444,Post-Shock,0.9999999405579444,1.0484526567950452e-06,6.514402628986006e-07,{Post-Shock},2.1542249683422264e-07,2.1542249683422264e-07,9.673093794782656e-05,2.1542249683422264e-07,0.9999026227945617,Post-Shock,0.9999026227945617,0.001001432993884811,{Post-Shock}
2023-01-02,2.3397494116811003e-53,1.1024826833572016e-27,1.370498750318585e-09,0.0,0.9999999986295012,Post-Shock,0.9999999986295012,2.9337762465774896e-08,1.822857672179768e-08,{Post-Shock},2.1544076324223122e-07,2.1544076324223122e-07,1.1913468934290984e-05,2.1544076324223122e-07,0.999987440208776,Post-Shock,0.999987440208776,0.0001575541452596236,{Post-Shock}
2023-01-03,1.2759541761722517e-45,2.5826706915597445e-22,0.0001360498889622,0.0,0.9998639501110376,Post-Shock,0.9998639501110376,0.0013472232592986,0.0008370768756534,{Post-Shock},2.1393775597026788e-07,2.1393775597026788e-07,0.007063316283929909,2.1393775597026788e-07,0.9929360419028022,Post-Shock,0.9929360419028022,0.04203228580929905,{Post-Shock}
2023-01-04,9.702197064521534e-40,4.1297061204904353e-19,0.0774406330218054,0.0,0.9225593669781946,Post-Shock,0.9225593669781946,0.2724735692846644,0.1692973473407108,{Post-Shock},1.7989276824064223e-07,1.7989276824064223e-07,0.20157694939023468,1.7989276824064223e-07,0.7984225109314605,Post-Shock,0.7984225109314605,0.5025895835595632,"{Post-Shock, Transitional}"
2023-01-05,6.238608089122372e-35,3.265493275794813e-17,0.5011443099669695,0.0,0.4988556900330305,Transitional,0.5011443099669695,0.693144561665059,0.4306749308625103,"{Transitional, Post-Shock}",1.5832237594452045e-07,1.5832237594452045e-07,0.5006354907412774,1.5832237594452045e-07,0.49936403429159487,Transitional,0.5006354907412774,0.6931539553341993,"{Transitional, Post-Shock}"
2023-01-06,6.814900689658358e-38,1.0490986461001292e-16,0.7159117635895117,0.0,0.2840882364104881,Transitional,0.7159117635895117,0.5967731693875743,0.3707960181483606,"{Transitional, Post-Shock}",1.6228538566517944e-07,1.6228538566517944e-07,0.6256226546523198,1.6228538566517944e-07,0.3743768584915233,Transitional,0.6256226546523198,0.661251962916696,"{Transitional, Post-Shock}"
2023-01-09,3.2919045482987952e-43,1.1757066208291915e-17,0.7975037591114686,0.0,0.2024962408885313,Transitional,0.7975037591114686,0.5038435359983713,0.3130555904678314,"{Transitional, Post-Shock}",1.665371630668906e-07,1.665371630668906e-07,0.6816868337832254,1.665371630668906e-07,0.3183126666052855,Transitional,0.6816868337832254,0.6255991512150527,"{Transitional, Post-Shock}"
2023-01-10,3.46976319910182e-36,4.5726541010715746e-17,0.9966333050428952,0.0,0.0033666949571048,Transitional,0.9966333050428952,0.0225303889414542,0.013998917738541,{Transitional},2.0707404214382848e-07,2.0707404214382848e-07,0.9593534882049438,2.0707404214382848e-07,0.04064589057292975,Transitional,0.9593534882049438,0.1700015747420356,{Transitional}
2023-01-11,8.958888528251994e-33,3.6185924810645197e-16,0.9999974026094112,0.0,2.5973905884617554e-06,Transitional,0.9999974026094112,3.6002433990871064e-05,2.2369569967704617e-05,{Transitional},2.1527383319135578e-07,2.1527383319135578e-07,0.9992111784505977,2.1527383319135578e-07,0.0007881757279027809,Transitional,0.9992111784505977,0.006430562409093744,{Transitional}
2023-01-12,9.505298218890987e-41,1.044916468597408e-15,0.9999886558872711,0.0,1.1344112727673875e-05,Transitional,0.9999886558872711,0.0001405173213908,8.730832069088854e-05,{Transitional},2.15059907802038e-07,2.15059907802038e-07,0.9982133755311925,2.15059907802038e-07,0.001785979289084206,Transitional,0.9982133755311925,0.013096231538725836,{Transitional}
2023-01-13,1.562612062700281e-29,1.5125344530331982e-14,0.9999998091613352,3.250029934031321e-110,1.9083864969030946e-07,Transitional,0.9999998091613352,3.1434616472098142e-06,1.95314253685976e-06,{Transitional},2.1540351534229973e-07,2.1540351534229973e-07,0.9998144455319337,2.1540351534229973e-07,0.00018490825752028996,Transitional,0.9998144455319337,0.0017848638695925274,{Transitional}
2023-01-16,5.232314290929494e-28,6.884273144198391e-15,0.9999998702801494,0.0,1.297198437950646e-07,Transitional,0.9999998702801494,2.1868008852484887e-06,1.358735784930771e-06,{Transitional},2.154111967993457e-07,2.154111967993457e-07,0.9998501336432168,2.154111967993457e-07,0.00014922012319287342,Transitional,0.9998501336432168,0.0014744176877785934,{Transitional}
